id,accession_number,share_license_status,tombstone,current_location,title,title_in_original_language,series,series_in_original_language,creation_date,creation_date_earliest,creation_date_latest,artists_tags,culture,technique,support_materials,department,collection,type,measurements,state_of_the_work,edition_of_the_work,copyright,inscriptions,exhibitions,provenance,find_spot,related_works,former_accession_numbers,did_you_know,early_education_description,artlens_description,description,external_resources,citations,catalogue_raisonne,url,alternate_images,creditline,image_credit,sketchfab_id,sketchfab_url,gallery_donor_text,creators,image_web,image_print,image_full,updated_at
678663,2025.29,CC0,"Rise in Rank and Attain Wealth (加官進祿), 1736–95. China, Qing dynasty (1644–1911), Qianlong reign (1736–95). Hanging scroll; polychrome woodblock print; ink and color on paper; print only: 55.5 x 29 cm (21 7/8 x 11 7/16 in.); overall: 152 x 43.9 cm (59 13/16 x 17 5/16 in.); with knobs: 152 x 49 cm (59 13/16 x 19 5/16 in.). The Cleveland Museum of Art, Purchase from the J. H. Wade Fund, 2025.29",,Rise in Rank and Attain Wealth,加官進祿,,,1736–95,1736,1795,[],"China, Qing dynasty (1644–1911), Qianlong reign (1736–95)",Hanging scroll; polychrome woodblock print; ink and color on paper,[],Chinese Art,ASIAN - Hanging scroll,Print,Print only: 55.5 x 29 cm (21 7/8 x 11 7/16 in.); Overall: 152 x 43.9 cm (59 13/16 x 17 5/16 in.); with knobs: 152 x 49 cm (59 13/16 x 19 5/16 in.),,,,[],,"(Christer von der Burg, sold to the Cleveland Museum of Art) (?–2025); The Cleveland Museum of Art, Cleveland, OH (2025–)",,[],[],"In the 1600s, printing flourished in such Jiangnan cities as Nanjing, Suzhou, Hangzhou, and Huizhou, evolving from privately enjoyed illustrated books printed in color to more commercialized single-sheet color prints that were hung on walls and became part of the rich urban visual culture.",,,"Woodblock printing in color reached a height in China in the 1600s to 1700s. The prints were executed by means of sets of separate blocks, each carved to print a different color.","{'wikidata': [], 'internet_archive': []}",[],,https://clevelandart.org/art/2025.29,"[{'web': {'url': 'https://openaccess-cdn.clevelandart.org/2025.29/2025.29_alt0_web.jpg', 'width': '334', 'height': '900', 'filesize': '95436'}, 'print': {'url': 'https://openaccess-cdn.clevelandart.org/2025.29/2025.29_alt0_print.jpg', 'width': '1260', 'height': '3400', 'filesize': '1341021'}, 'full': {'url': 'https://openaccess-cdn.clevelandart.org/2025.29/2025.29_alt0_full.tif', 'width': '3785', 'height': '10217', 'filesize': '116040740'}, 'date_created': '2025-10-31T13:19:05', 'annotation': ''}]",Purchase from the J. H. Wade Fund,,,,,[],https://openaccess-cdn.clevelandart.org/2025.29/2025.29_web.jpg,https://openaccess-cdn.clevelandart.org/2025.29/2025.29_print.jpg,https://openaccess-cdn.clevelandart.org/2025.29/2025.29_full.tif,2026-06-26 11:50:57.501000
678664,2025.30,CC0,"The Two Immortals of Harmony and Unity (和合二仙), 1736–95. China, Qing dynasty (1644–1911), Qianlong reign (1736–95). Polychrome woodblock print; ink and color on paper; print only: 93 x 45.6 cm (36 5/8 x 17 15/16 in.); overall with mount: 198 x 64.5 cm (77 15/16 x 25 3/8 in.). The Cleveland Museum of Art, Purchase from the J. H. Wade Fund, 2025.30",,The Two Immortals of Harmony and Unity,和合二仙,,,1736–95,1736,1795,[],"China, Qing dynasty (1644–1911), Qianlong reign (1736–95)",Polychrome woodblock print; ink and color on paper,[],Chinese Art,ASIAN - Hanging scroll,Print,Print only: 93 x 45.6 cm (36 5/8 x 17 15/16 in.); Overall with mount: 198 x 64.5 cm (77 15/16 x 25 3/8 in.),,,,[],,"(Christer von der Burg, sold to the Cleveland Museum of Art) (?–2025); The Cleveland Museum of Art, Cleveland, OH (2025–)",,[],[],"In the 1600s, printing flourished in such Jiangnan cities as Nanjing, Suzhou, Hangzhou, and Huizhou, evolving from privately enjoyed illustrated books printed in color to more commercialized single-sheet color prints that were hung on walls and became part of the rich urban visual culture.",,,"Woodblock printing in color reached a height in China in the 1600s to 1700s. The prints were executed by means of sets of separate blocks, each carved to print a different color.","{'wikidata': [], 'internet_archive': []}",[],,https://clevelandart.org/art/2025.30,[],Purchase from the J. H. Wade Fund,,,,,[],,,,2026-06-26 11:50:57.511000
679031,2025.31,CC0,"The Two Immortals of Harmony and Unity (和合二仙), 1736–95. China, Qing dynasty (1644–1911), Qianlong reign (1736–95). Hanging scroll; polychrome woodblock print; ink and color on paper; print only: 120.7 x 54.1 cm (47 1/2 x 21 5/16 in.); overall: 177.9 x 61.2 cm (70 1/16 x 24 1/8 in.); with knobs: 177.9 x 66.3 cm (70 1/16 x 26 1/8 in.). The Cleveland Museum of Art, Purchase from the J. H. Wade Fund, 2025.31",,The Two Immortals of Harmony and Unity,和合二仙,,,1736–95,1736,1795,[],"China, Qing dynasty (1644–1911), Qianlong reign (1736–95)",Hanging scroll; polychrome woodblock print; ink and color on paper,[],Chinese Art,ASIAN - Hanging scroll,Print,Print only: 120.7 x 54.1 cm (47 1/2 x 21 5/16 in.); Overall: 177.9 x 61.2 cm (70 1/16 x 24 1/8 in.); with knobs: 177.9 x 66.3 cm (70 1/16 x 26 1/8 in.),,,,[],,"(Christer von der Burg, sold to the Cleveland Museum of Art) (?–2025); The Cleveland Museum of Art, Cleveland, OH (2025–)",,[],[],"In the 1600s, printing flourished in such Jiangnan cities as Nanjing, Suzhou, Hangzhou, and Huizhou, evolving from privately enjoyed illustrated books printed in color to more commercialized single-sheet color prints that were hung on walls and became part of the rich urban visual culture.",,,"Woodblock printing in color reached a height in China in the 1600s to 1700s. The prints were executed by means of sets of separate blocks, each carved to print a different color.","{'wikidata': [], 'internet_archive': []}",[],,https://clevelandart.org/art/2025.31,"[{'web': {'url': 'https://openaccess-cdn.clevelandart.org/2025.31/2025.31_alt0_web.jpg', 'width': '360', 'height': '900', 'filesize': '128623'}, 'print': {'url': 'https://openaccess-cdn.clevelandart.org/2025.31/2025.31_alt0_print.jpg', 'width': '1359', 'height': '3400', 'filesize': '1485755'}, 'full': {'url': 'https://openaccess-cdn.clevelandart.org/2025.31/2025.31_alt0_full.tif', 'width': '5217', 'height': '13048', 'filesize': '120570378'}, 'date_created': '2025-12-03T12:33:12', 'annotation': ''}]",Purchase from the J. H. Wade Fund,,,,,[],https://openaccess-cdn.clevelandart.org/2025.31/2025.31_web.jpg,https://openaccess-cdn.clevelandart.org/2025.31/2025.31_print.jpg,https://openaccess-cdn.clevelandart.org/2025.31/2025.31_full.tif,2026-06-26 11:50:57.518000
679032,2025.32,CC0,"The Two Immortals of Harmony and Unity (和合二仙), 1736–95. China, Qing dynasty (1644–1911), Qianlong reign (1736–95). Polychrome woodblock print; ink and color on paper. The Cleveland Museum of Art, Purchase from the J. H. Wade Fund, 2025.32",,The Two Immortals of Harmony and Unity,和合二仙,,,1736–95,1736,1795,[],"China, Qing dynasty (1644–1911), Qianlong reign (1736–95)",Polychrome woodblock print; ink and color on paper,[],Chinese Art,ASIAN - Hanging scroll,Print,,,,,[],,"(Christer von der Burg, sold to the Cleveland Museum of Art) (?–2025); The Cleveland Museum of Art, Cleveland, OH (2025–)",,[],[],"In the 1600s, printing flourished in such Jiangnan cities as Nanjing, Suzhou, Hangzhou, and Huizhou, evolving from privately enjoyed illustrated books printed in color to more commercialized single-sheet color prints that were hung on walls and became part of the rich urban visual culture.",,,"Woodblock printing in color reached a height in China in the 1600s to 1700s. The prints were executed by means of sets of separate blocks, each carved to print a different color.","{'wikidata': [], 'internet_archive': []}",[],,https://clevelandart.org/art/2025.32,"[{'web': {'url': 'https://openaccess-cdn.clevelandart.org/2025.32/2025.32_alt0_web.jpg', 'width': '414', 'height': '900', 'filesize': '110482'}, 'print': {'url': 'https://openaccess-cdn.clevelandart.org/2025.32/2025.32_alt0_print.jpg', 'width': '1563', 'height': '3400', 'filesize': '1668974'}, 'full': {'url': 'https://openaccess-cdn.clevelandart.org/2025.32/2025.32_alt0_full.tif', 'width': '6126', 'height': '13328', 'filesize': '244970168'}, 'date_created': '2025-05-21T10:05:36', 'annotation': ''}]",Purchase from the J. H. Wade Fund,,,,,[],https://openaccess-cdn.clevelandart.org/2025.32/2025.32_web.jpg,https://openaccess-cdn.clevelandart.org/2025.32/2025.32_print.jpg,https://openaccess-cdn.clevelandart.org/2025.32/2025.32_full.tif,2026-05-29 09:15:56.743000
679033,2025.33,CC0,"The God of War (關羽), 1662–1722. China, Qing dynasty (1644–1911), Kangxi reign (1622–1722). Hanging scroll; polychrome woodblock print; ink and color on paper; print only: 92.6 x 59 cm (36 7/16 x 23 1/4 in.); overall with mount: 174.4 x 68.8 cm (68 11/16 x 27 1/16 in.). The Cleveland Museum of Art, Purchase from the J. H. Wade Fund, 2025.33",,The God of War,關羽,,,1662–1722,1662,1722,[],"China, Qing dynasty (1644–1911), Kangxi reign (1622–1722)",Hanging scroll; polychrome woodblock print; ink and color on paper,[],Chinese Art,ASIAN - Hanging scroll,Print,Print only: 92.6 x 59 cm (36 7/16 x 23 1/4 in.); Overall with mount: 174.4 x 68.8 cm (68 11/16 x 27 1/16 in.),,,,[],,"(Christer von der Burg, sold to the Cleveland Museum of Art) (?–2025); The Cleveland Museum of Art, Cleveland, OH (2025–)",,[],[],"Woodblock printing in color reached a height in China in the 1600s to 1700s. The prints were executed by means of sets of separate blocks, each carved to print a different color.",,,"In the 1600s, printing flourished in such Jiangnan cities as Nanjing, Suzhou, Hangzhou, and Huizhou, evolving from privately enjoyed illustrated books printed in color to more commercialized single-sheet color prints that were hung on walls and became part of the rich urban visual culture.","{'wikidata': [], 'internet_archive': []}",[],,https://clevelandart.org/art/2025.33,[],Purchase from the J. H. Wade Fund,,,,,[],,,,2026-06-26 11:50:57.524000
679034,2025.34,CC0,"Playing with an Infant (嬰戲圖), 1736–95. China, Qing dynasty (1644–1911), Qianlong reign (1736–95). Polychrome woodblock print; ink and color on paper; 72.6 x 46 cm (28 9/16 x 18 1/8 in.). The Cleveland Museum of Art, Purchase from the J. H. Wade Fund, 2025.34",,Playing with an Infant,嬰戲圖,,,1736–95,1736,1795,[],"China, Qing dynasty (1644–1911), Qianlong reign (1736–95)",Polychrome woodblock print; ink and color on paper,[],Chinese Art,China - Qing Dynasty,Print,72.6 x 46 cm (28 9/16 x 18 1/8 in.),,,,[],,"(Christer von der Burg, sold to the Cleveland Museum of Art) (?–2025); The Cleveland Museum of Art, Cleveland, OH (2025–)",,[],[],"Woodblock printing in color reached a height in China in the 1600s to 1700s. The prints were executed by means of sets of separate blocks, each carved to print a different color.",,,"In the 1600s, printing flourished in such Jiangnan cities as Nanjing, Suzhou, Hangzhou, and Huizhou, evolving from privately enjoyed illustrated books printed in color to more commercialized single-sheet color prints that were hung on walls and became part of the rich urban visual culture.","{'wikidata': [], 'internet_archive': []}",[],,https://clevelandart.org/art/2025.34,[],Purchase from the J. H. Wade Fund,,,,,[],,,,2026-05-29 09:15:57.199000
679035,2025.35,CC0,"Double Happiness Character (雙喜字), 1736–95. China, Qing dynasty (1644–1911), Qianlong reign (1736–95). Polychrome woodblock print; ink and color on paper; 93.7 x 54 cm (36 7/8 x 21 1/4 in.). The Cleveland Museum of Art, Purchase from the J. H. Wade Fund, 2025.35",,Double Happiness Character,雙喜字,,,1736–95,1736,1795,[],"China, Qing dynasty (1644–1911), Qianlong reign (1736–95)",Polychrome woodblock print; ink and color on paper,[],Chinese Art,Chinese Art,Print,93.7 x 54 cm (36 7/8 x 21 1/4 in.),,,,[],,"(Christer von der Burg, sold to the Cleveland Museum of Art) (?–2025); The Cleveland Museum of Art, Cleveland, OH (2025–)",,[],[],"Woodblock printing in color reached a height in China in the 1600s to 1700s. The prints were executed by means of sets of separate blocks, each carved to print a different color.",,,"In the 1600s, printing flourished in such Jiangnan cities as Nanjing, Suzhou, Hangzhou, and Huizhou, evolving from privately enjoyed illustrated books printed in color to more commercialized single-sheet color prints that were hung on walls and became part of the rich urban visual culture.","{'wikidata': [], 'internet_archive': []}",[],,https://clevelandart.org/art/2025.35,[],Purchase from the J. H. Wade Fund,,,,,[],,,,2026-05-29 09:15:57.312000
679036,2025.36,CC0,"Mother with Sons Playing Music (母子奏樂圖), 1736–95. China, Qing dynasty (1644–1911), Qianlong reign (1736–95). Polychrome woodblock print; ink and color on paper; print only: 96.8 x 50.8 cm (38 1/8 x 20 in.); with mount: 109.5 x 57.5 cm (43 1/8 x 22 5/8 in.). The Cleveland Museum of Art, Purchase from the J. H. Wade Fund, 2025.36",,Mother with Sons Playing Music,母子奏樂圖,,,1736–95,1736,1795,[],"China, Qing dynasty (1644–1911), Qianlong reign (1736–95)",Polychrome woodblock print; ink and color on paper,[],Chinese Art,ASIAN - Hanging scroll,Print,Print only: 96.8 x 50.8 cm (38 1/8 x 20 in.); With mount: 109.5 x 57.5 cm (43 1/8 x 22 5/8 in.),,,,[],,"(Christer von der Burg, sold to the Cleveland Museum of Art) (?–2025); The Cleveland Museum of Art, Cleveland, OH (2025–)",,[],[],"Woodblock printing in color reached a height in China in the 1600s to 1700s. The prints were executed by means of sets of separate blocks, each carved to print a different color.",,,"In the 1600s, printing flourished in such Jiangnan cities as Nanjing, Suzhou, Hangzhou, and Huizhou, evolving from privately enjoyed illustrated books printed in color to more commercialized single-sheet color prints that were hung on walls and became part of the rich urban visual culture.","{'wikidata': [], 'internet_archive': []}",[],,https://clevelandart.org/art/2025.36,[],Purchase from the J. H. Wade Fund,,,,,[],,,,2026-05-29 09:15:57.718000
679037,2025.37,CC0,"Spring Swallows Bring Good Tidings (春燕報喜圖), 1736–95. China, Qing dynasty (1644–1911), Qianlong reign (1736–95). Polychrome woodblock print; ink and color on paper; print only: 73.1 x 47.5 cm (28 3/4 x 18 11/16 in.); overall: 91.6 x 53 cm (36 1/16 x 20 7/8 in.). The Cleveland Museum of Art, Purchase from the J. H. Wade Fund, 2025.37",,Spring Swallows Bring Good Tidings,春燕報喜圖,,,1736–95,1736,1795,[],"China, Qing dynasty (1644–1911), Qianlong reign (1736–95)",Polychrome woodblock print; ink and color on paper,[],Chinese Art,ASIAN - Hanging scroll,Print,Print only: 73.1 x 47.5 cm (28 3/4 x 18 11/16 in.); Overall: 91.6 x 53 cm (36 1/16 x 20 7/8 in.),,,,[],,"(Christer von der Burg, sold to the Cleveland Museum of Art) (?–2025); The Cleveland Museum of Art, Cleveland, OH (2025–)",,[],[],"Woodblock printing in color reached a height in China in the 1600s to 1700s. The prints were executed by means of sets of separate blocks, each carved to print a different color.",,,"In the 1600s, printing flourished in such Jiangnan cities as Nanjing, Suzhou, Hangzhou, and Huizhou, evolving from privately enjoyed illustrated books printed in color to more commercialized single-sheet color prints that were hung on walls and became part of the rich urban visual culture.","{'wikidata': [], 'internet_archive': []}",[],,https://clevelandart.org/art/2025.37,[],Purchase from the J. H. Wade Fund,,,,,[],,,,2026-05-29 09:15:57.622000
679039,2025.38,CC0,"Peacocks with Mother and Son (孔雀母子圖), 1736–95. China, Qing dynasty (1644–1911), Qianlong reign (1736–95). Polychrome woodblock print; ink and color on paper; print only: 90 x 54.7 cm (35 7/16 x 21 9/16 in.); overall: 102 x 600.3 cm (40 3/16 x 236 5/16 in.). The Cleveland Museum of Art, Purchase from the J. H. Wade Fund, 2025.38",,Peacocks with Mother and Son,孔雀母子圖,,,1736–95,1736,1795,[],"China, Qing dynasty (1644–1911), Qianlong reign (1736–95)",Polychrome woodblock print; ink and color on paper,[],Chinese Art,ASIAN - Hanging scroll,Print,Print only: 90 x 54.7 cm (35 7/16 x 21 9/16 in.); Overall: 102 x 600.3 cm (40 3/16 x 236 5/16 in.),,,,[],,"(Christer von der Burg, sold to the Cleveland Museum of Art) (?–2025); The Cleveland Museum of Art, Cleveland, OH (2025–)",,[],[],"Woodblock printing in color reached a height in China in the 1600s to 1700s. The prints were executed by means of sets of separate blocks, each carved to print a different color.",,,"In the 1600s, printing flourished in such Jiangnan cities as Nanjing, Suzhou, Hangzhou, and Huizhou, evolving from privately enjoyed illustrated books printed in color to more commercialized single-sheet color prints that were hung on walls and became part of the rich urban visual culture.","{'wikidata': [], 'internet_archive': []}",[],,https://clevelandart.org/art/2025.38,[],Purchase from the J. H. Wade Fund,,,,,[],,,,2026-05-29 09:15:57.795000
679040,2025.39,CC0,"Happy Birds in a Spring Garden (春苑喜鳥圖), 1736–95. China, Qing dynasty (1644–1911), Qianlong reign (1736–95). Polychrome woodblock print; ink and color on paper; 88.2 x 42 cm (34 3/4 x 16 9/16 in.). The Cleveland Museum of Art, Purchase from the J. H. Wade Fund, 2025.39",,Happy Birds in a Spring Garden,春苑喜鳥圖,,,1736–95,1736,1795,[],"China, Qing dynasty (1644–1911), Qianlong reign (1736–95)",Polychrome woodblock print; ink and color on paper,[],Chinese Art,China - Qing Dynasty,Print,88.2 x 42 cm (34 3/4 x 16 9/16 in.),,,,"信德號 姑蘇管瑞玉頂細西洋畫發客; The 10 scenes on the four prints are identified by their titles: 
Print one: 1. Remnant Snow on Broken Bridge (Duanqiao canxue, 斷橋殘雪), 2. Lotus Breeze at Qu Winery (Quyuan fenghe, 曲院風河 [sic]). 
Print two: 3. Autumn Moon over Placid Lake (Pinghu qiuyue, 平湖秋月), 4. Twin Peaks Piercing the Clouds (Liangfeng chayun, 兩峰插云), 5. Spring Dawn at Su Dike (Sudi chunxiao, 蘇 堤春曉), 11. The emperor’s temporary palace (xinggong, 行宮). 
Print three: 6. Listening to the Orioles by the Willow Ripples (Liulang wenying, 柳浪 聞鶯), 7. Three Stupas and the Reflecting Moon (Santan yinyue, 三潭印月). 
Print four: 8. Watching Fish at Flower Cove (Huagang guanyu, 花港觀魚), 9. Sunset at Leifeng Pagoda (Leifeng xizhao, 雷峰夕照). 10. Evening Bell from Nanping Hill (Nanping wanzhong, 南屏晚鍾.) 
In print two, 11. the emperor’s temporary palace (xinggong 行宮) is also identified.",,"(Christer von der Burg, sold to the Cleveland Museum of Art) (?–2025); The Cleveland Museum of Art, Cleveland, OH (2025–)",,[],[],"Woodblock printing in color reached a height in China in the 1600s to 1700s. The prints were executed by means of sets of separate blocks, each carved to print a different color.",,,"In the 1600s, printing flourished in such Jiangnan cities as Nanjing, Suzhou, Hangzhou, and Huizhou, evolving from privately enjoyed illustrated books printed in color to more commercialized single-sheet color prints that were hung on walls and became part of the rich urban visual culture.","{'wikidata': [], 'internet_archive': []}",[],,https://clevelandart.org/art/2025.39,[],Purchase from the J. H. Wade Fund,,,,,[],,,,2026-05-29 09:15:58.028000
679051,2025.40,CC0,"The God of War (關羽), 1662–1735. China, Qing dynasty (1644–1911), Kangxi reign (1622–1722) to Yongzheng reign (1723–35). Polychrome woodblock print; ink and color on paper; print only: 107.9 x 54 cm (42 1/2 x 21 1/4 in.). The Cleveland Museum of Art, Purchase from the J. H. Wade Fund, 2025.40",,The God of War,關羽,,,1662–1735,1662,1735,[],"China, Qing dynasty (1644–1911), Kangxi reign (1622–1722) to Yongzheng reign (1723–35)",Polychrome woodblock print; ink and color on paper,[],Chinese Art,ASIAN - Hanging scroll,Print,Print only: 107.9 x 54 cm (42 1/2 x 21 1/4 in.),,,,[],,"(Christer von der Burg, sold to the Cleveland Museum of Art) (?–2025); The Cleveland Museum of Art, Cleveland, OH (2025–)",,[],[],"Woodblock printing in color reached a height in China in the 1600s to 1700s. The prints were executed by means of sets of separate blocks, each carved to print a different color.",,,"In the 1600s, printing flourished in such Jiangnan cities as Nanjing, Suzhou, Hangzhou, and Huizhou, evolving from privately enjoyed illustrated books printed in color to more commercialized single-sheet color prints that were hung on walls and became part of the rich urban visual culture.","{'wikidata': [], 'internet_archive': []}",[],,https://clevelandart.org/art/2025.40,[],Purchase from the J. H. Wade Fund,,,,,[],,,,2026-05-29 09:15:58.112000
679052,2025.44,CC0,"Zhang Xian Shoots the Heavenly Dog (張仙射天狗), 1821–50. China, Qing dynasty (1644–1911), Daoguang reign (1821–50). Polychrome woodblock print; ink and color on paper; 108.5 x 57.9 cm (42 11/16 x 22 13/16 in.). The Cleveland Museum of Art, Purchase from the J. H. Wade Fund, 2025.44",,Zhang Xian Shoots the Heavenly Dog,張仙射天狗,,,1821–50,1821,1850,[],"China, Qing dynasty (1644–1911), Daoguang reign (1821–50)",Polychrome woodblock print; ink and color on paper,[],Chinese Art,China - Qing Dynasty,Print,108.5 x 57.9 cm (42 11/16 x 22 13/16 in.),,,,[],,"(Christer von der Burg, sold to the Cleveland Museum of Art) (?–2025); The Cleveland Museum of Art, Cleveland, OH (2025–)",,[],[],"Woodblock printing in color reached a height in China in the 1600s to 1700s. The prints were executed by means of sets of separate blocks, each carved to print a different color.",,,"In the 1600s, printing flourished in such Jiangnan cities as Nanjing, Suzhou, Hangzhou, and Huizhou, evolving from privately enjoyed illustrated books printed in color to more commercialized single-sheet color prints that were hung on walls and became part of the rich urban visual culture.","{'wikidata': [], 'internet_archive': []}",[],,https://clevelandart.org/art/2025.44,"[{'web': {'url': 'https://openaccess-cdn.clevelandart.org/2025.44/2025.44_alt0_web.jpg', 'width': '497', 'height': '900', 'filesize': '168105'}, 'print': {'url': 'https://openaccess-cdn.clevelandart.org/2025.44/2025.44_alt0_print.jpg', 'width': '1879', 'height': '3400', 'filesize': '2991958'}, 'full': {'url': 'https://openaccess-cdn.clevelandart.org/2025.44/2025.44_alt0_full.tif', 'width': '6787', 'height': '12281', 'filesize': '250080998'}, 'date_created': '2025-05-02T11:46:23', 'annotation': ''}]",Purchase from the J. H. Wade Fund,,,,,[],https://openaccess-cdn.clevelandart.org/2025.44/2025.44_web.jpg,https://openaccess-cdn.clevelandart.org/2025.44/2025.44_print.jpg,https://openaccess-cdn.clevelandart.org/2025.44/2025.44_full.tif,2026-05-29 09:15:58.644000
679053,2025.42,CC0,"Lady watching a swallow, 1736–95. China, Qing dynasty (1644–1911), Qianlong reign (1736–95). Hanging scroll; multicolor woodblock print on paper; print only: 68.5 x 44.6 cm (26 15/16 x 17 9/16 in.); mounted: 219 x 64 cm (86 1/4 x 25 3/16 in.). The Cleveland Museum of Art, Purchase from the J. H. Wade Fund, 2025.42",,Lady watching a swallow,,,,1736–95,1736,1795,[],"China, Qing dynasty (1644–1911), Qianlong reign (1736–95)",Hanging scroll; multicolor woodblock print on paper,[],Chinese Art,ASIAN - Hanging scroll,Print,Print only: 68.5 x 44.6 cm (26 15/16 x 17 9/16 in.); Mounted: 219 x 64 cm (86 1/4 x 25 3/16 in.),,,,[],"CURRENT: Print Revolutions: Chinese Impressions, 1630s–1960s (Nov 15, 2026)","(Christer von der Burg, sold to the Cleveland Museum of Art) (?–2025); The Cleveland Museum of Art, Cleveland, OH (2025–)",,[],[],"Woodblock printing in color reached a height in China in the 1600s to 1700s. The prints were executed by means of sets of separate blocks, each carved to print a different color.",,,"In the 1600s, printing flourished in such Jiangnan cities as Nanjing, Suzhou, Hangzhou, and Huizhou, evolving from privately enjoyed illustrated books printed in color to more commercialized single-sheet color prints that were hung on walls and became part of the rich urban visual culture.","{'wikidata': [], 'internet_archive': []}",[],,https://clevelandart.org/art/2025.42,"[{'web': {'url': 'https://openaccess-cdn.clevelandart.org/2025.42/2025.42_alt0_web.jpg', 'width': '568', 'height': '900', 'filesize': '151049'}, 'print': {'url': 'https://openaccess-cdn.clevelandart.org/2025.42/2025.42_alt0_print.jpg', 'width': '2147', 'height': '3400', 'filesize': '3076165'}, 'full': {'url': 'https://openaccess-cdn.clevelandart.org/2025.42/2025.42_alt0_full.tif', 'width': '7393', 'height': '11708', 'filesize': '259699466'}, 'date_created': '2025-02-14T15:37:01', 'annotation': ''}]",Purchase from the J. H. Wade Fund,,,,,[],https://openaccess-cdn.clevelandart.org/2025.42/2025.42_web.jpg,https://openaccess-cdn.clevelandart.org/2025.42/2025.42_print.jpg,https://openaccess-cdn.clevelandart.org/2025.42/2025.42_full.tif,2026-08-13 11:44:38.247000
